linha;serie;clube_id;jogador_chave;clube;clube_curto;jogador;posicao;setor;forca;idade;valor_brl;pe;numero;nacionalidade;moral;energia;homonimo;no_patch;salario_semanal
1641;D;br_D_crac;br_D_crac|leandroribeiro;Catalão FC;Catalão FC;Diego Araújo;ZAG;DEF;7;23;120000;R;;Brasil;70;100;;editado;1800
1642;D;br_D_csa;br_D_csa|fabriciobigode;Azulão Alagoano;Azulão Alagoano;Eduardo Pereira;MC;MID;12;27;300000;R;;Brasil;70;100;;editado;4200
1643;D;br_D_csa;br_D_csa|matheusmelo;Azulão Alagoano;Azulão Alagoano;Júlio Ribeiro;MEI;MID;12;28;290000;L;;Brasil;70;100;;editado;4200
1644;D;br_D_csa;br_D_csa|pitbullrenato;Azulão Alagoano;Azulão Alagoano;Rafael Monteiro;MC;MID;12;33;220000;R;;Brasil;70;100;;editado;4200
1645;D;br_D_csa;br_D_csa|matheussouza;Azulão Alagoano;Azulão Alagoano;Wallace Cavalcanti;CA;ATT;12;33;220000;R;;Brasil;70;100;;editado;4200
1646;D;br_D_csa;br_D_csa|igorguilherme;Azulão Alagoano;Azulão Alagoano;Tiago Siqueira;VOL;MID;11;29;230000;R;;Brasil;70;100;;editado;3600
1647;D;br_D_csa;br_D_csa|lucao;Azulão Alagoano;Azulão Alagoano;Hugo Almeida;LAE;DEF;10;24;190000;L;;Brasil;70;100;;editado;3000
1648;D;br_D_csa;br_D_csa|dudufigueiredo;Azulão Alagoano;Azulão Alagoano;Wellington Farias;VOL;MID;10;25;190000;R;;Brasil;70;100;;editado;3000
1649;D;br_D_csa;br_D_csa|buiu;Azulão Alagoano;Azulão Alagoano;Denilson Monteiro;ZAG;DEF;9;20;150000;R;;Brasil;70;100;;editado;2600
1650;D;br_D_csa;br_D_csa|kaike;Azulão Alagoano;Azulão Alagoano;Vinícius Machado;ZAG;DEF;9;21;160000;R;;Brasil;70;100;;editado;2600
1651;D;br_D_csa;br_D_csa|ferreirakayllan;Azulão Alagoano;Azulão Alagoano;José Souza;MEI;MID;9;26;170000;R;;Brasil;70;100;;editado;2600
1652;D;br_D_csa;br_D_csa|riansantana;Azulão Alagoano;Azulão Alagoano;Yuri Teixeira;PD;ATT;9;20;150000;R;;Brasil;70;100;;editado;2600
1653;D;br_D_csa;br_D_csa|ramon;Azulão Alagoano;Azulão Alagoano;Gabriel Lima;VOL;MID;8;31;120000;R;;Brasil;70;100;;editado;2200
1654;D;br_D_csa;br_D_csa|ronaldomendes;Azulão Alagoano;Azulão Alagoano;Capitão;MC;MID;8;23;140000;R;;Brasil;70;100;;editado;2200
1655;D;br_D_csa;br_D_csa|wallersonraphaelli;Azulão Alagoano;Azulão Alagoano;Diego Martins;GOL;GK;7;21;110000;R;;Brasil;70;100;;editado;1800
1656;D;br_D_csa;br_D_csa|lucasserafini;Azulão Alagoano;Azulão Alagoano;Danilo Cardoso;LAD;DEF;7;23;120000;R;;Brasil;70;100;;editado;1800
1657;D;br_D_csa;br_D_csa|marlonlopes;Azulão Alagoano;Azulão Alagoano;José Araújo;ZAG;DEF;7;24;120000;R;;Brasil;70;100;;editado;1800
1658;D;br_D_csa;br_D_csa|rayan;Azulão Alagoano;Azulão Alagoano;Ricardo Ribeiro;LAD;DEF;7;21;110000;R;;Brasil;70;100;;editado;1800
1659;D;br_D_csa;br_D_csa|igornascimento;Azulão Alagoano;Azulão Alagoano;Gustavo Correia;GOL;GK;7;20;110000;R;;Brasil;70;100;;editado;1800
1660;D;br_D_csa;br_D_csa|otaviopereira;Azulão Alagoano;Azulão Alagoano;Rodrigo Batista;CA;ATT;6;19;90000;L;;Brasil;70;100;;editado;1400
1661;D;br_D_csa;br_D_csa|nathansouza;Azulão Alagoano;Azulão Alagoano;Elias Rodrigues;CA;ATT;6;19;90000;R;;Brasil;70;100;;editado;1400
1662;D;br_D_ferroviario;br_D_ferroviario|thalisson;Tubarão do Povo;Tubarão do Povo;Thiago Oliveira;VOL;MID;12;27;300000;R;;Brasil;70;100;;editado;4200
1663;D;br_D_ferroviario;br_D_ferroviario|carlinhos;Tubarão do Povo;Tubarão do Povo;Alex Cardoso;PD;ATT;12;29;270000;L;;Brasil;70;100;;editado;4200
1664;D;br_D_ferroviario;br_D_ferroviario|menayair;Tubarão do Povo;Tubarão do Povo;Tiago Peixoto;SA;ATT;12;26;290000;R;;Brasil;70;100;;editado;4200
1665;D;br_D_ferroviario;br_D_ferroviario|pauloricardo;Tubarão do Povo;Tubarão do Povo;Jonathan Almeida;PE;ATT;12;31;250000;L;;Brasil;70;100;;editado;4200
1666;D;br_D_ferroviario;br_D_ferroviario|jefferson;Tubarão do Povo;Tubarão do Povo;Everton Pinto;LAD;DEF;11;22;230000;L;;Brasil;70;100;;editado;3600
1667;D;br_D_ferroviario;br_D_ferroviario|pabomaldini;Tubarão do Povo;Tubarão do Povo;Matheus Machado;LAE;DEF;11;30;220000;R;;Brasil;70;100;;editado;3600
1668;D;br_D_ferroviario;br_D_ferroviario|luan;Tubarão do Povo;Tubarão do Povo;Antônio Ribeiro;MEI;MID;11;30;220000;R;;Brasil;70;100;;editado;3600
1669;D;br_D_ferroviario;br_D_ferroviario|victordiotti;Tubarão do Povo;Tubarão do Povo;Mosquito;MC;MID;11;22;230000;R;;Brasil;70;100;;editado;3600
1670;D;br_D_ferroviario;br_D_ferroviario|camilo;Tubarão do Povo;Tubarão do Povo;Júlio Gomes;CA;ATT;11;29;230000;R;;Brasil;70;100;;editado;3600
1671;D;br_D_ferroviario;br_D_ferroviario|jefinho;Tubarão do Povo;Tubarão do Povo;Bruno Bezerra;PE;ATT;11;23;230000;L;;Brasil;70;100;;editado;3600
1672;D;br_D_ferroviario;br_D_ferroviario|fernandoportel;Tubarão do Povo;Tubarão do Povo;Júlio Rocha;VOL;MID;9;29;160000;R;;Brasil;70;100;;editado;2600
1673;D;br_D_ferroviario;br_D_ferroviario|lucasblack;Tubarão do Povo;Tubarão do Povo;Samuel Silva;VOL;MID;9;27;180000;R;;Brasil;70;100;;editado;2600
1674;D;br_D_ferroviario;br_D_ferroviario|rosabrayan;Tubarão do Povo;Tubarão do Povo;Besouro;MC;MID;9;24;170000;R;;Brasil;70;100;;editado;2600
1675;D;br_D_ferroviario;br_D_ferroviario|kiuan;Tubarão do Povo;Tubarão do Povo;Diego Gomes;CA;ATT;9;24;170000;L;;Brasil;70;100;;editado;2600
1676;D;br_D_ferroviario;br_D_ferroviario|bruno;Tubarão do Povo;Tubarão do Povo;Wellington Silva;ZAG;DEF;8;30;130000;R;;Brasil;70;100;;editado;2200
1677;D;br_D_ferroviario;br_D_ferroviario|pedrinho;Tubarão do Povo;Tubarão do Povo;Jean Peixoto;ZAG;DEF;8;21;140000;R;;Brasil;70;100;;editado;2200
1678;D;br_D_ferroviario;br_D_ferroviario|joaoneto;Tubarão do Povo;Tubarão do Povo;Maicon Martins;MC;MID;8;29;140000;R;;Brasil;70;100;;editado;2200
1679;D;br_D_ferroviario;br_D_ferroviario|sivaldojunior;Tubarão do Povo;Tubarão do Povo;Valdir Teixeira;GOL;GK;7;29;120000;R;;Brasil;70;100;;editado;1800
1680;D;br_D_ferroviario;br_D_ferroviario|iagoreis;Tubarão do Povo;Tubarão do Povo;Denilson Barbosa;ZAG;DEF;7;25;120000;L;;Brasil;70;100;;editado;1800
1681;D;br_D_ferroviario;br_D_ferroviario|ramires;Tubarão do Povo;Tubarão do Povo;Bruno Machado;GOL;GK;7;23;120000;R;;Brasil;70;100;;editado;1800
1682;D;br_D_gama;br_D_gama|gabriellima;Periquito Verde Branco;Periquito Verde Branco;Vitor Nunes;ZAG;DEF;12;25;290000;R;;Brasil;70;100;;editado;4200
1683;D;br_D_gama;br_D_gama|michel;Periquito Verde Branco;Periquito Verde Branco;Rafael Bezerra;ZAG;DEF;12;24;280000;R;;Brasil;70;100;;editado;4200
1684;D;br_D_gama;br_D_gama|luciofernandes;Periquito Verde Branco;Periquito Verde Branco;Wellington Gomes;VOL;MID;12;31;250000;R;;Brasil;70;100;;editado;4200
1685;D;br_D_gama;br_D_gama|leandro;Periquito Verde Branco;Periquito Verde Branco;Vitor Ferreira;GOL;GK;11;33;180000;R;;Brasil;70;100;;editado;3600
1686;D;br_D_gama;br_D_gama|iranilson;Periquito Verde Branco;Periquito Verde Branco;Carlos Araújo;ZAG;DEF;11;33;180000;R;;Brasil;70;100;;editado;3600
1687;D;br_D_gama;br_D_gama|toninho;Periquito Verde Branco;Periquito Verde Branco;Matheus Costa;LAE;DEF;11;21;220000;R;;Brasil;70;100;;editado;3600
1688;D;br_D_gama;br_D_gama|zulu;Periquito Verde Branco;Periquito Verde Branco;Doutor;ZAG;DEF;11;30;220000;R;;Brasil;70;100;;editado;3600
1689;D;br_D_gama;br_D_gama|henriquealmeida;Periquito Verde Branco;Periquito Verde Branco;Lucas Gomes;CA;ATT;11;24;240000;R;;Brasil;70;100;;editado;3600
1690;D;br_D_gama;br_D_gama|russo;Periquito Verde Branco;Periquito Verde Branco;Maicon Farias;MC;MID;9;22;160000;R;;Brasil;70;100;;editado;2600
1691;D;br_D_gama;br_D_gama|felipeclemente;Periquito Verde Branco;Periquito Verde Branco;Zangado;PE;ATT;9;20;150000;R;;Brasil;70;100;;editado;2600
1692;D;br_D_gama;br_D_gama|renatosoares;Periquito Verde Branco;Periquito Verde Branco;Elias Martins;MEI;MID;8;26;150000;R;;Brasil;70;100;;editado;2200
1693;D;br_D_gama;br_D_gama|ramon;Periquito Verde Branco;Periquito Verde Branco;Diego Lima;MC;MID;8;31;120000;R;;Brasil;70;100;;editado;2200
1694;D;br_D_gama;br_D_gama|luanlouza;Periquito Verde Branco;Periquito Verde Branco;Wallace Batista;PD;ATT;8;31;120000;R;;Brasil;70;100;;editado;2200
1695;D;br_D_gama;br_D_gama|renan;Periquito Verde Branco;Periquito Verde Branco;Terminator;GOL;GK;7;26;130000;R;;Brasil;70;100;;editado;1800
1696;D;br_D_gama;br_D_gama|lucaspiaui;Periquito Verde Branco;Periquito Verde Branco;Cleiton Almeida;LAD;DEF;7;30;110000;R;;Brasil;70;100;;editado;1800
1697;D;br_D_gama;br_D_gama|wellington;Periquito Verde Branco;Periquito Verde Branco;Márcio Peixoto;LAD;DEF;7;29;120000;L;;Brasil;70;100;;editado;1800
1698;D;br_D_gama;br_D_gama|davidlucas;Periquito Verde Branco;Periquito Verde Branco;Otávio Siqueira;VOL;MID;7;30;110000;R;;Brasil;70;100;;editado;1800
1699;D;br_D_gama;br_D_gama|moisesribeiro;Periquito Verde Branco;Periquito Verde Branco;Denilson Guimarães;MEI;MID;7;20;110000;R;;Brasil;70;100;;editado;1800
1700;D;br_D_gama;br_D_gama|willianjunior;Periquito Verde Branco;Periquito Verde Branco;Renato Cardoso;VOL;MID;7;23;120000;R;;Brasil;70;100;;editado;1800
1701;D;br_D_gama;br_D_gama|kennedycordeiro;Periquito Verde Branco;Periquito Verde Branco;Otávio Farias;CA;ATT;7;29;120000;R;;Brasil;70;100;;editado;1800
1702;D;br_D_luverdense;br_D_luverdense|feliphegabriel;Verdão do Norte;Verdão do Norte;Diego Pereira;ZAG;DEF;12;29;270000;L;;Brasil;70;100;;editado;4200
1703;D;br_D_luverdense;br_D_luverdense|gustavosilva;Verdão do Norte;Verdão do Norte;Hugo Peixoto;LAD;DEF;12;30;260000;R;;Brasil;70;100;;editado;4200
1704;D;br_D_luverdense;br_D_luverdense|gutierrez;Verdão do Norte;Verdão do Norte;Wellington Tavares;LAE;DEF;12;23;280000;L;;Brasil;70;100;;editado;4200
1705;D;br_D_luverdense;br_D_luverdense|kevin;Verdão do Norte;Verdão do Norte;Renato Ferreira;ZAG;DEF;12;27;300000;L;;Brasil;70;100;;editado;4200
1706;D;br_D_luverdense;br_D_luverdense|isacmiller;Verdão do Norte;Verdão do Norte;Gustavo Andrade;LAD;DEF;12;23;280000;R;;Brasil;70;100;;editado;4200
1707;D;br_D_luverdense;br_D_luverdense|brunoeduardo;Verdão do Norte;Verdão do Norte;Gustavo Freitas;ZAG;DEF;12;26;290000;R;;Brasil;70;100;;editado;4200
1708;D;br_D_luverdense;br_D_luverdense|wendelbarros;Verdão do Norte;Verdão do Norte;Fernando Silva;MC;MID;12;22;270000;R;;Brasil;70;100;;editado;4200
1709;D;br_D_luverdense;br_D_luverdense|pedrohenrique;Verdão do Norte;Verdão do Norte;Pedro Rodrigues;VOL;MID;12;31;250000;R;;Brasil;70;100;;editado;4200
1710;D;br_D_luverdense;br_D_luverdense|jancarlos;Verdão do Norte;Verdão do Norte;Rocha;VOL;MID;12;27;300000;R;;Brasil;70;100;;editado;4200
1711;D;br_D_luverdense;br_D_luverdense|bryangabriel;Verdão do Norte;Verdão do Norte;Everton Pereira;MC;MID;12;28;290000;R;;Brasil;70;100;;editado;4200
1712;D;br_D_luverdense;br_D_luverdense|lucasvieira;Verdão do Norte;Verdão do Norte;Thiago Nascimento;PD;ATT;12;24;280000;R;;Brasil;70;100;;editado;4200
1713;D;br_D_luverdense;br_D_luverdense|raulprata;Verdão do Norte;Verdão do Norte;Robinho Almeida;ZAG;DEF;11;28;240000;R;;Brasil;70;100;;editado;3600
1714;D;br_D_luverdense;br_D_luverdense|daniloborges;Verdão do Norte;Verdão do Norte;Pedro Pinto;MEI;MID;11;25;240000;R;;Brasil;70;100;;editado;3600
1715;D;br_D_luverdense;br_D_luverdense|pedrobortoluzo;Verdão do Norte;Verdão do Norte;Otávio Araújo;CA;ATT;11;24;240000;R;;Brasil;70;100;;editado;3600
1716;D;br_D_luverdense;br_D_luverdense|joaoguilherme;Verdão do Norte;Verdão do Norte;Vovô;GOL;GK;10;31;160000;L;;Brasil;70;100;;editado;3000
1717;D;br_D_luverdense;br_D_luverdense|eduardofragacapellari;Verdão do Norte;Verdão do Norte;Vagner Siqueira;GOL;GK;10;30;170000;L;;Brasil;70;100;;editado;3000
1718;D;br_D_luverdense;br_D_luverdense|renatoescobar;Verdão do Norte;Verdão do Norte;Renato Silva;VOL;MID;10;32;160000;R;;Brasil;70;100;;editado;3000
1719;D;br_D_luverdense;br_D_luverdense|luizfernando;Verdão do Norte;Verdão do Norte;Márcio Cavalcanti;MC;MID;10;27;200000;R;;Brasil;70;100;;editado;3000
1720;D;br_D_luverdense;br_D_luverdense|hassen;Verdão do Norte;Verdão do Norte;Maicon Batista;MEI;MID;10;28;190000;R;;Brasil;70;100;;editado;3000
1721;D;br_D_luverdense;br_D_luverdense|hitalo;Verdão do Norte;Verdão do Norte;Ricardo Correia;PE;ATT;10;25;190000;R;;Brasil;70;100;;editado;3000
1722;D;br_D_marciliodias;br_D_marciliodias|joaovitor;Marinheiro de Santa;Marinheiro de Santa;Rodrigo Andrade;GOL;GK;12;31;250000;R;;Brasil;70;100;sim;editado;4200
1723;D;br_D_marciliodias;br_D_marciliodias|joaovitor;Marinheiro de Santa;Marinheiro de Santa;Renato Costa;LAD;DEF;12;31;250000;R;;Brasil;70;100;sim;editado;4200
1724;D;br_D_marciliodias;br_D_marciliodias|kevin;Marinheiro de Santa;Marinheiro de Santa;Rodrigo Machado;LAE;DEF;12;27;300000;L;;Brasil;70;100;;editado;4200
1725;D;br_D_marciliodias;br_D_marciliodias|luan;Marinheiro de Santa;Marinheiro de Santa;Danilo Nunes;ZAG;DEF;11;30;220000;R;;Brasil;70;100;;editado;3600
1726;D;br_D_marciliodias;br_D_marciliodias|roldan;Marinheiro de Santa;Marinheiro de Santa;Matheus Bezerra;MC;MID;11;30;220000;R;;Brasil;70;100;;editado;3600
1727;D;br_D_marciliodias;br_D_marciliodias|vitinho;Marinheiro de Santa;Marinheiro de Santa;Thiago Pereira;VOL;MID;11;23;230000;R;;Brasil;70;100;;editado;3600
1728;D;br_D_marciliodias;br_D_marciliodias|claudinho;Marinheiro de Santa;Marinheiro de Santa;Pedro Araújo;ZAG;DEF;10;27;200000;R;;Brasil;70;100;;editado;3000
1729;D;br_D_marciliodias;br_D_marciliodias|felipebaiano;Marinheiro de Santa;Marinheiro de Santa;Nathan Vieira;MC;MID;10;31;160000;R;;Brasil;70;100;;editado;3000
1730;D;br_D_marciliodias;br_D_marciliodias|guilhermekante;Marinheiro de Santa;Marinheiro de Santa;Alan Batista;VOL;MID;10;33;150000;R;;Brasil;70;100;;editado;3000
1731;D;br_D_marciliodias;br_D_marciliodias|miguel;Marinheiro de Santa;Marinheiro de Santa;João Monteiro;MEI;MID;10;27;200000;L;;Brasil;70;100;;editado;3000
1732;D;br_D_marciliodias;br_D_marciliodias|matheus;Marinheiro de Santa;Marinheiro de Santa;Piolho;GOL;GK;9;33;130000;R;;Brasil;70;100;;editado;2600
1733;D;br_D_marciliodias;br_D_marciliodias|jonathan;Marinheiro de Santa;Marinheiro de Santa;José Freitas;ZAG;DEF;9;29;160000;L;;Brasil;70;100;;editado;2600
1734;D;br_D_marciliodias;br_D_marciliodias|cesinha;Marinheiro de Santa;Marinheiro de Santa;Denilson Martins;CA;ATT;9;25;170000;R;;Brasil;70;100;;editado;2600
1735;D;br_D_marciliodias;br_D_marciliodias|erivelton;Marinheiro de Santa;Marinheiro de Santa;Diamante;GOL;GK;8;28;150000;R;;Brasil;70;100;;editado;2200
1736;D;br_D_marciliodias;br_D_marciliodias|marcelosousa;Marinheiro de Santa;Marinheiro de Santa;Douglas Barbosa;LAD;DEF;8;26;150000;R;;Brasil;70;100;;editado;2200
1737;D;br_D_marciliodias;br_D_marciliodias|guilhermegehring;Marinheiro de Santa;Marinheiro de Santa;Wagner Xavier;MEI;MID;8;22;140000;L;;Brasil;70;100;;editado;2200
1738;D;br_D_marciliodias;br_D_marciliodias|reginaldo;Marinheiro de Santa;Marinheiro de Santa;Parede;CA;ATT;7;33;90000;R;;Brasil;70;100;;editado;1800
1739;D;br_D_marciliodias;br_D_marciliodias|victorguilherme;Marinheiro de Santa;Marinheiro de Santa;Felipe Almeida;ZAG;DEF;7;21;110000;R;;Brasil;70;100;;editado;1800
1740;D;br_D_marciliodias;br_D_marciliodias|evandro;Marinheiro de Santa;Marinheiro de Santa;Denilson Silva;VOL;MID;7;21;110000;R;;Brasil;70;100;;editado;1800
1741;D;br_D_marciliodias;br_D_marciliodias|lucasbatatinha;Marinheiro de Santa;Marinheiro de Santa;André Siqueira;PD;ATT;7;28;120000;R;;Brasil;70;100;;editado;1800
1742;D;br_D_nacional;br_D_nacional|joaobarbieri;Leão da Vila;Leão da Vila;Wallace Freitas;LAD;DEF;12;23;280000;R;;Brasil;70;100;;editado;4200
1743;D;br_D_nacional;br_D_nacional|thiagolopes;Leão da Vila;Leão da Vila;Gabriel Santos;ZAG;DEF;12;33;220000;R;;Brasil;70;100;;editado;4200
1744;D;br_D_nacional;br_D_nacional|mercadokevin;Leão da Vila;Leão da Vila;Nathan Almeida;PE;ATT;12;30;260000;R;;Brasil;70;100;;editado;4200
1745;D;br_D_nacional;br_D_nacional|andersonalagoano;Leão da Vila;Leão da Vila;Diego Nunes;ZAG;DEF;11;22;230000;R;;Brasil;70;100;;editado;3600
1746;D;br_D_nacional;br_D_nacional|wendel;Leão da Vila;Leão da Vila;José Bezerra;LAD;DEF;11;27;250000;R;;Brasil;70;100;;editado;3600
1747;D;br_D_nacional;br_D_nacional|victor;Leão da Vila;Leão da Vila;Cabeção;CA;ATT;11;29;230000;R;;Brasil;70;100;;editado;3600
1748;D;br_D_nacional;br_D_nacional|douglas;Leão da Vila;Leão da Vila;Brasa;CA;ATT;10;23;190000;R;;Brasil;70;100;;editado;3000
1749;D;br_D_nacional;br_D_nacional|stefanopinho;Leão da Vila;Leão da Vila;Vinícius Araújo;PE;ATT;10;32;160000;R;;Brasil;70;100;;editado;3000
1750;D;br_D_nacional;br_D_nacional|caio;Leão da Vila;Leão da Vila;Thiago Rocha;GOL;GK;9;30;150000;R;;Brasil;70;100;;editado;2600
1751;D;br_D_nacional;br_D_nacional|miliano;Leão da Vila;Leão da Vila;Danilo Oliveira;LAE;DEF;9;21;160000;R;;Brasil;70;100;;editado;2600
1752;D;br_D_nacional;br_D_nacional|mardley;Leão da Vila;Leão da Vila;Marcos Guimarães;MC;MID;9;26;170000;L;;Brasil;70;100;;editado;2600
1753;D;br_D_nacional;br_D_nacional|rafamarcos;Leão da Vila;Leão da Vila;Otávio Correia;MEI;MID;9;27;180000;R;;Brasil;70;100;;editado;2600
1754;D;br_D_nacional;br_D_nacional|rodrigosalves;Leão da Vila;Leão da Vila;Marcos Vieira;VOL;MID;9;30;150000;R;;Brasil;70;100;;editado;2600
1755;D;br_D_nacional;br_D_nacional|renanoliveira;Leão da Vila;Leão da Vila;Otávio Machado;CA;ATT;9;29;160000;R;;Brasil;70;100;;editado;2600
1756;D;br_D_nacional;br_D_nacional|ryanluka;Leão da Vila;Leão da Vila;Vinícius Melo;SA;ATT;9;27;180000;R;;Brasil;70;100;;editado;2600
1757;D;br_D_nacional;br_D_nacional|hernane;Leão da Vila;Leão da Vila;Renato Moreira;GOL;GK;8;29;140000;R;;Brasil;70;100;;editado;2200
1758;D;br_D_nacional;br_D_nacional|custodiomichel;Leão da Vila;Leão da Vila;Diego Andrade;ZAG;DEF;7;20;110000;L;;Brasil;70;100;;editado;1800
1759;D;br_D_nacional;br_D_nacional|kaiowilker;Leão da Vila;Leão da Vila;Douglas Martins;VOL;MID;7;30;110000;R;;Brasil;70;100;;editado;1800
1760;D;br_D_nacional;br_D_nacional|salesdejesus;Leão da Vila;Leão da Vila;Carlos Cardoso;MEI;MID;7;21;110000;R;;Brasil;70;100;;editado;1800
1761;D;br_D_nacional;br_D_nacional|leandrocarvalho;Leão da Vila;Leão da Vila;Nathan Rodrigues;MC;MID;7;23;120000;R;;Brasil;70;100;;editado;1800
1762;D;br_D_portuguesadedesportos;br_D_portuguesadedesportos|eduardobiazus;Lusa Paulista;Lusa Paulista;Elias Gomes;ZAG;DEF;12;20;260000;R;;Brasil;70;100;;editado;4200
1763;D;br_D_portuguesadedesportos;br_D_portuguesadedesportos|joaovitor;Lusa Paulista;Lusa Paulista;Wesley Cavalcanti;ZAG;DEF;12;31;250000;R;;Brasil;70;100;;editado;4200
1764;D;br_D_portuguesadedesportos;br_D_portuguesadedesportos|brunobertinato;Lusa Paulista;Lusa Paulista;Antônio Rocha;GOL;GK;11;20;220000;R;;Brasil;70;100;;editado;3600
1765;D;br_D_portuguesadedesportos;br_D_portuguesadedesportos|gustavosalomao;Lusa Paulista;Lusa Paulista;Adriano Lima;ZAG;DEF;11;31;210000;R;;Brasil;70;100;;editado;3600
1766;D;br_D_portuguesadedesportos;br_D_portuguesadedesportos|hudson;Lusa Paulista;Lusa Paulista;Danilo Monteiro;MEI;MID;11;21;220000;L;;Brasil;70;100;;editado;3600
1767;D;br_D_portuguesadedesportos;br_D_portuguesadedesportos|cauari;Lusa Paulista;Lusa Paulista;Júlio Tavares;CA;ATT;10;31;160000;R;;Brasil;70;100;;editado;3000
1768;D;br_D_portuguesadedesportos;br_D_portuguesadedesportos|igortorres;Lusa Paulista;Lusa Paulista;Hugo Nascimento;PD;ATT;10;22;180000;R;;Brasil;70;100;;editado;3000
1769;D;br_D_portuguesadedesportos;br_D_portuguesadedesportos|keven;Lusa Paulista;Lusa Paulista;Robson Ribeiro;PE;ATT;10;25;190000;L;;Brasil;70;100;;editado;3000
1770;D;br_D_portuguesadedesportos;br_D_portuguesadedesportos|matheuscadorini;Lusa Paulista;Lusa Paulista;Cícero Vieira;SA;ATT;10;26;200000;L;;Brasil;70;100;;editado;3000
1771;D;br_D_portuguesadedesportos;br_D_portuguesadedesportos|gustavohenrique;Lusa Paulista;Lusa Paulista;Emerson Batista;LAE;DEF;9;22;160000;R;;Brasil;70;100;;editado;2600
1772;D;br_D_portuguesadedesportos;br_D_portuguesadedesportos|gustavosciencia;Lusa Paulista;Lusa Paulista;Robson Lima;LAD;DEF;9;28;170000;R;;Brasil;70;100;;editado;2600
1773;D;br_D_portuguesadedesportos;br_D_portuguesadedesportos|maceio;Lusa Paulista;Lusa Paulista;Renato Monteiro;CA;ATT;9;32;140000;R;;Brasil;70;100;;editado;2600
1774;D;br_D_portuguesadedesportos;br_D_portuguesadedesportos|carloseduardo;Lusa Paulista;Lusa Paulista;Vagner Machado;ZAG;DEF;8;22;140000;L;;Brasil;70;100;;editado;2200
1775;D;br_D_portuguesadedesportos;br_D_portuguesadedesportos|denis;Lusa Paulista;Lusa Paulista;Wesley Melo;VOL;MID;8;25;150000;R;;Brasil;70;100;;editado;2200
1776;D;br_D_portuguesadedesportos;br_D_portuguesadedesportos|matheuscecchini;Lusa Paulista;Lusa Paulista;Kaique Souza;VOL;MID;8;27;150000;L;;Brasil;70;100;;editado;2200
1777;D;br_D_portuguesadedesportos;br_D_portuguesadedesportos|ericbotteghin;Lusa Paulista;Lusa Paulista;Jonathan Monteiro;LAD;DEF;7;31;100000;R;;Brasil;70;100;;editado;1800
1778;D;br_D_portuguesadedesportos;br_D_portuguesadedesportos|guilhermedantas;Lusa Paulista;Lusa Paulista;Anderson Costa;MC;MID;7;23;120000;R;;Brasil;70;100;;editado;1800
1779;D;br_D_portuguesadedesportos;br_D_portuguesadedesportos|gustavolima;Lusa Paulista;Lusa Paulista;Eduardo Souza;MC;MID;7;23;120000;R;;Brasil;70;100;;editado;1800
1780;D;br_D_portuguesadedesportos;br_D_portuguesadedesportos|marcelolima;Lusa Paulista;Lusa Paulista;Antônio Rodrigues;GOL;GK;7;19;110000;R;;Brasil;70;100;;editado;1800
1781;D;br_D_portuguesadedesportos;br_D_portuguesadedesportos|danielaraujo;Lusa Paulista;Lusa Paulista;Rodrigo Cardoso;MC;MID;6;19;90000;R;;Brasil;70;100;;editado;1400
1782;D;br_D_portuguesacarioca;br_D_portuguesacarioca|luizgustavo;Lusa Carioca;Lusa Carioca;Fábio Teixeira;ZAG;DEF;12;31;250000;R;;Brasil;70;100;;editado;4200
1783;D;br_D_portuguesacarioca;br_D_portuguesacarioca|savio;Lusa Carioca;Lusa Carioca;Júlio Xavier;ZAG;DEF;12;20;260000;L;;Brasil;70;100;;editado;4200
1784;D;br_D_portuguesacarioca;br_D_portuguesacarioca|alexmoretti;Lusa Carioca;Lusa Carioca;Felipe Vieira;MC;MID;12;28;290000;L;;Brasil;70;100;;editado;4200
1785;D;br_D_portuguesacarioca;br_D_portuguesacarioca|henriquerocha;Lusa Carioca;Lusa Carioca;Vinícius Rodrigues;VOL;MID;12;28;290000;R;;Brasil;70;100;;editado;4200
1786;D;br_D_portuguesacarioca;br_D_portuguesacarioca|gustavoaguiar;Lusa Carioca;Lusa Carioca;Anderson Cardoso;MC;MID;11;22;230000;R;;Brasil;70;100;;editado;3600
1787;D;br_D_portuguesacarioca;br_D_portuguesacarioca|victor;Lusa Carioca;Lusa Carioca;Rodrigo Lima;SA;ATT;11;29;230000;R;;Brasil;70;100;;editado;3600
1788;D;br_D_portuguesacarioca;br_D_portuguesacarioca|douglasborges;Lusa Carioca;Lusa Carioca;Leandro Martins;GOL;GK;10;31;160000;R;;Brasil;70;100;;editado;3000
1789;D;br_D_portuguesacarioca;br_D_portuguesacarioca|alexreinaldo;Lusa Carioca;Lusa Carioca;Danilo Almeida;ZAG;DEF;10;22;180000;R;;Brasil;70;100;;editado;3000
1790;D;br_D_portuguesacarioca;br_D_portuguesacarioca|carlos;Lusa Carioca;Lusa Carioca;Ricardo Andrade;ZAG;DEF;10;32;160000;R;;Brasil;70;100;;editado;3000
